listing_id,listed_date,country,brand,model,fuel,transmission,seller_type,age_years,mileage_km,power_kw,previous_owners,accident_free,days_on_market,asking_price_eur
CAR-03574,2025-03-20,DE,Audi,Q5,Diesel,Automatic,Independent dealer,0,8326,175,1,True,151,66700
CAR-04313,2025-03-20,AT,Volkswagen,ID.4,Petrol,Automatic,Private,2,34684,200,2,True,6,35110
CAR-02248,2025-03-20,DE,Audi,e-tron,Diesel,Automatic,Franchise dealer,3,64350,189,1,True,22,41020
CAR-04730,2025-03-20,DE,Audi,A3,Diesel,Automatic,Private,4,61901,152,1,True,46,17180
CAR-02126,2025-03-20,DE,Audi,e-tron,Hybrid,Automatic,Independent dealer,6,82048,178,3,True,18,19640
CAR-00136,2025-03-21,NL,Skoda,Superb,Diesel,Automatic,Independent dealer,9,139574,94,4,True,34,6510
CAR-01808,2025-03-21,DE,Audi,e-tron,Petrol,Automatic,Independent dealer,9,174250,206,4,True,25,8210
CAR-03162,2025-03-21,DE,BMW,i4,Diesel,Automatic,Independent dealer,13,225272,174,4,True,43,5470
CAR-03653,2025-03-21,DE,BMW,3 Series,Petrol,Manual,Independent dealer,3,58521,204,1,True,175,22400
CAR-01066,2025-03-22,AT,Audi,e-tron,Petrol,Automatic,Independent dealer,12,244208,79,5,True,51,5290
CAR-04838,2025-03-22,AT,BMW,5 Series,Hybrid,Manual,Independent dealer,6,103021,187,2,True,39,18530
CAR-03688,2025-03-22,DE,Volkswagen,Passat,Hybrid,Automatic,Franchise dealer,4,66469,154,3,True,108,19790
CAR-04835,2025-03-22,DE,Volkswagen,ID.4,Electric,Manual,Private,13,146373,103,5,True,79,6060
CAR-02105,2025-03-22,DE,Volkswagen,ID.4,Petrol,Automatic,Franchise dealer,12,180502,133,5,True,52,5110
CAR-02904,2025-03-22,DE,Audi,e-tron,Hybrid,Manual,Independent dealer,1,30109,206,1,True,26,65810
CAR-01991,2025-03-23,DE,Volkswagen,Passat,Hybrid,Automatic,Independent dealer,4,53613,117,2,True,14,18250
CAR-00548,2025-03-23,AT,Volkswagen,Tiguan,Petrol,Automatic,Independent dealer,5,124209,105,3,True,78,11060
CAR-03753,2025-03-23,AT,Volkswagen,Golf,Electric,Automatic,Franchise dealer,13,242989,101,5,True,17,5280
CAR-04300,2025-03-24,DE,Mercedes-Benz,C-Class,Petrol,Automatic,Franchise dealer,3,55944,133,2,True,7,27460
CAR-01298,2025-03-24,DE,Volkswagen,Passat,Electric,Automatic,Private,4,32189,168,1,True,18,20950
CAR-04468,2025-03-24,DE,Skoda,Kodiaq,Hybrid,Automatic,Independent dealer,6,124187,105,2,True,51,10550
CAR-02433,2025-03-24,NL,Audi,Q3,Electric,Automatic,Independent dealer,1,13671,146,1,True,23,44830
CAR-01507,2025-03-24,NL,Mercedes-Benz,GLA,Petrol,Automatic,Independent dealer,1,20864,146,1,True,31,42960
CAR-00937,2025-03-24,DE,BMW,X1,Diesel,Automatic,Franchise dealer,12,180807,137,4,True,16,6290
CAR-00808,2025-03-25,DE,Mercedes-Benz,A-Class,Diesel,Automatic,Franchise dealer,11,178222,177,5,True,66,5300
CAR-03349,2025-03-25,DE,Audi,Q5,Petrol,Automatic,Independent dealer,1,20567,148,1,True,22,56120
CAR-00920,2025-03-25,NL,BMW,X3,Petrol,Automatic,Independent dealer,8,105881,119,3,True,6,10380
CAR-01642,2025-03-25,DE,Mercedes-Benz,C-Class,Electric,Automatic,Independent dealer,1,25863,97,2,True,22,38310
CAR-02241,2025-03-25,AT,BMW,3 Series,Hybrid,Automatic,Private,13,252814,203,5,True,29,5620
CAR-04188,2025-03-25,DE,BMW,i4,Petrol,Automatic,Independent dealer,7,99197,114,2,True,14,12150
CAR-02706,2025-03-26,AT,Skoda,Superb,Diesel,Automatic,Franchise dealer,10,202048,146,4,True,16,5430
CAR-04536,2025-03-26,AT,Volkswagen,Passat,Petrol,Manual,Franchise dealer,3,53821,125,1,True,61,22380
CAR-00700,2025-03-26,DE,Audi,Q3,Petrol,Manual,Franchise dealer,8,147663,133,5,False,125,5520
CAR-03361,2025-03-26,DE,Audi,Q5,Petrol,Manual,Private,7,120921,145,3,True,46,9310
CAR-04345,2025-03-27,DE,Skoda,Kodiaq,Diesel,Automatic,Franchise dealer,4,60207,125,1,False,46,15430
CAR-04843,2025-03-27,DE,Mercedes-Benz,A-Class,Electric,Automatic,Independent dealer,1,29737,122,1,True,83,37210
CAR-00230,2025-03-27,DE,BMW,3 Series,Diesel,Automatic,Private,3,50085,130,1,True,13,20780
CAR-00502,2025-03-27,DE,Skoda,Kodiaq,Diesel,Automatic,Independent dealer,7,135275,70,3,True,122,6420
CAR-02710,2025-03-27,DE,Skoda,Enyaq,Electric,Automatic,Private,3,58366,181,2,False,43,25820
CAR-04432,2025-03-27,DE,Volkswagen,ID.4,Petrol,Automatic,Private,11,150191,139,5,True,31,5150
CAR-04189,2025-03-27,DE,Mercedes-Benz,GLA,Petrol,Automatic,Private,5,78776,147,2,True,64,13600
CAR-02380,2025-03-27,DE,Volkswagen,Golf,Electric,Automatic,Franchise dealer,3,53733,169,1,True,10,19560
CAR-02665,2025-03-28,DE,Volkswagen,Tiguan,Diesel,Automatic,Private,5,98737,143,3,True,9,13050
CAR-04482,2025-03-28,DE,Volkswagen,Golf,Hybrid,Automatic,Independent dealer,2,61464,105,1,True,22,18110
CAR-02782,2025-03-28,NL,Volkswagen,Tiguan,Hybrid,Automatic,Independent dealer,5,104620,144,3,True,110,14270
CAR-04881,2025-03-28,DE,Mercedes-Benz,EQE,Electric,Automatic,Independent dealer,1,1500,222,1,False,53,68400
CAR-04862,2025-03-28,AT,Audi,Q3,Petrol,Automatic,Private,2,31708,126,2,True,77,28410
CAR-04556,2025-03-28,NL,Volkswagen,Tiguan,Hybrid,Automatic,Franchise dealer,2,57963,141,1,True,66,27600
CAR-02253,2025-03-28,DE,Mercedes-Benz,C-Class,Petrol,Automatic,Franchise dealer,5,60104,136,3,True,14,17710
CAR-03538,2025-03-28,DE,BMW,5 Series,Diesel,Automatic,Franchise dealer,7,78561,141,3,True,73,12570
CAR-01588,2025-03-28,DE,Audi,e-tron,Electric,Automatic,Private,5,78750,169,3,True,55,25640
CAR-04858,2025-03-29,AT,BMW,i4,Petrol,Automatic,Franchise dealer,5,77440,171,3,False,15,19590
CAR-00551,2025-03-29,DE,BMW,X3,Diesel,Automatic,Franchise dealer,4,69380,183,2,True,42,26100
CAR-01858,2025-03-29,AT,Audi,A4,Hybrid,Automatic,Franchise dealer,8,147718,105,4,True,38,5800
CAR-04572,2025-03-29,DE,BMW,5 Series,Electric,Automatic,Independent dealer,5,78819,157,2,True,21,21810
CAR-04103,2025-03-29,DE,Audi,A4,Petrol,Manual,Independent dealer,9,150760,128,4,True,7,4970
CAR-02820,2025-03-29,DE,Audi,Q3,Petrol,Automatic,Private,4,95646,148,1,True,18,16490
CAR-03863,2025-03-30,DE,Audi,Q5,Diesel,Manual,Franchise dealer,9,128766,171,4,True,20,7170
CAR-01073,2025-03-30,DE,Skoda,Superb,Petrol,Automatic,Franchise dealer,7,128344,124,3,True,14,7210
CAR-03306,2025-03-30,DE,BMW,X1,Petrol,Automatic,Independent dealer,3,48618,150,1,True,94,25490
CAR-03336,2025-03-30,DE,Mercedes-Benz,A-Class,Electric,Automatic,Franchise dealer,3,24369,124,2,True,93,24140
CAR-01058,2025-03-30,DE,Mercedes-Benz,EQE,Diesel,Automatic,Franchise dealer,2,34490,174,1,True,8,54270
CAR-03224,2025-03-30,DE,BMW,X1,Hybrid,Manual,Franchise dealer,2,43782,200,1,True,53,29060
CAR-00539,2025-03-30,DE,Volkswagen,Tiguan,Hybrid,Manual,Independent dealer,5,98416,185,2,True,60,15500
CAR-00866,2025-03-30,NL,Skoda,Superb,Diesel,Automatic,Franchise dealer,7,108271,210,2,True,16,9760
CAR-04904,2025-03-31,DE,Volkswagen,Passat,Petrol,Automatic,Independent dealer,9,197743,145,5,True,26,5580
CAR-00393,2025-03-31,DE,Volkswagen,Tiguan,Electric,Automatic,Independent dealer,2,32866,202,2,True,43,35300
CAR-02001,2025-03-31,DE,Mercedes-Benz,E-Class,Petrol,Automatic,Franchise dealer,1,30259,223,1,True,44,67950
CAR-04423,2025-03-31,DE,Audi,Q5,Petrol,Automatic,Franchise dealer,3,70070,125,1,True,23,29130
CAR-03581,2025-04-01,DE,Volkswagen,Passat,Diesel,Automatic,Private,3,43659,191,1,True,23,22530
CAR-03595,2025-04-01,DE,Skoda,Octavia,Diesel,Automatic,Franchise dealer,2,26750,146,1,True,52,24120
CAR-00520,2025-04-01,DE,Skoda,Enyaq,Hybrid,Automatic,Private,4,66803,129,4,True,25,16480
CAR-03591,2025-04-01,DE,Audi,Q3,Petrol,Automatic,Independent dealer,6,154336,77,3,True,86,7500
CAR-04688,2025-04-02,NL,Skoda,Superb,Electric,Automatic,Franchise dealer,10,129346,134,5,True,22,5050
CAR-03767,2025-04-02,DE,Audi,e-tron,Petrol,Automatic,Independent dealer,1,34263,186,2,True,28,52760
CAR-04812,2025-04-02,DE,Mercedes-Benz,A-Class,Petrol,Automatic,Independent dealer,5,53408,163,2,True,10,14830
CAR-04970,2025-04-02,DE,Volkswagen,Golf,Hybrid,Automatic,Franchise dealer,2,20527,113,2,True,17,22480
CAR-00303,2025-04-03,AT,Mercedes-Benz,A-Class,Petrol,Automatic,Franchise dealer,2,45460,173,1,True,82,28390
CAR-00529,2025-04-03,DE,Audi,A4,Hybrid,Manual,Independent dealer,2,38101,96,2,True,40,24650
CAR-02101,2025-04-03,AT,BMW,X1,Petrol,Manual,Franchise dealer,10,204503,94,5,True,50,5260
CAR-03395,2025-04-03,AT,Skoda,Octavia,Petrol,Automatic,Independent dealer,3,69600,177,3,True,43,18280
CAR-04720,2025-04-03,NL,Mercedes-Benz,E-Class,Electric,Automatic,Independent dealer,5,86428,154,3,True,16,20760
CAR-01730,2025-04-03,DE,Skoda,Karoq,Electric,Automatic,Private,2,25842,159,1,True,14,24240
CAR-00349,2025-04-03,AT,BMW,3 Series,Petrol,Automatic,Franchise dealer,3,36280,137,2,True,16,24630
CAR-04814,2025-04-03,DE,Mercedes-Benz,GLA,Hybrid,Automatic,Franchise dealer,13,255127,125,5,True,14,5450
CAR-04799,2025-04-04,DE,Volkswagen,ID.3,Electric,Automatic,Independent dealer,3,56047,220,1,True,26,26470
CAR-00604,2025-04-04,DE,Skoda,Kodiaq,Diesel,Automatic,Private,5,142852,88,3,True,32,9300
CAR-03955,2025-04-04,DE,Mercedes-Benz,A-Class,Petrol,Automatic,Private,3,47794,153,2,True,48,18640
CAR-02872,2025-04-04,DE,BMW,3 Series,Petrol,Manual,Franchise dealer,2,47819,127,1,True,31,30510
CAR-00804,2025-04-04,DE,BMW,X3,Diesel,Automatic,Franchise dealer,8,94861,170,3,True,6,11610
CAR-01092,2025-04-04,DE,Audi,A3,Petrol,Automatic,Franchise dealer,3,60431,145,1,True,123,22750
CAR-01672,2025-04-04,DE,Volkswagen,ID.4,Diesel,Manual,Franchise dealer,3,47236,137,1,True,8,29140
CAR-01055,2025-04-05,DE,Volkswagen,Golf,Petrol,Manual,Independent dealer,1,19633,151,1,True,117,25850
CAR-03645,2025-04-05,DE,Volkswagen,Tiguan,Diesel,Automatic,Independent dealer,6,110722,202,4,True,12,11730
CAR-01369,2025-04-05,DE,Audi,Q3,Diesel,Automatic,Private,11,95976,70,4,False,16,5160
CAR-01560,2025-04-05,DE,Skoda,Superb,Hybrid,Automatic,Independent dealer,8,202185,201,4,True,66,6760
CAR-01995,2025-04-05,DE,Volkswagen,ID.4,Hybrid,Automatic,Franchise dealer,12,147042,112,4,True,16,5830
CAR-02387,2025-04-05,DE,BMW,X1,Petrol,Automatic,Franchise dealer,4,76285,198,2,True,45,19210
CAR-03134,2025-04-05,DE,Volkswagen,ID.3,Hybrid,Automatic,Independent dealer,4,73619,149,2,True,91,18290
CAR-04112,2025-04-06,NL,Volkswagen,Passat,Hybrid,Manual,Franchise dealer,4,88668,161,2,True,22,16310
CAR-00492,2025-04-06,DE,Volkswagen,Golf,Petrol,Automatic,Independent dealer,3,43352,118,1,True,39,18140
CAR-02268,2025-04-06,DE,Volkswagen,Passat,Electric,Automatic,Franchise dealer,8,81565,169,4,False,100,8940
CAR-03972,2025-04-06,DE,Mercedes-Benz,A-Class,Petrol,Automatic,Independent dealer,3,86661,171,2,True,47,17320
CAR-04973,2025-04-07,DE,Skoda,Superb,Petrol,Automatic,Franchise dealer,6,79756,81,4,True,37,10460
CAR-03144,2025-04-07,DE,Volkswagen,ID.4,Hybrid,Automatic,Independent dealer,7,138854,104,4,False,22,8080
CAR-02728,2025-04-07,AT,Audi,e-tron,Petrol,Automatic,Franchise dealer,5,65286,218,2,False,47,27850
CAR-01087,2025-04-07,DE,Volkswagen,Tiguan,Diesel,Manual,Private,8,181895,162,4,True,91,5650
CAR-03811,2025-04-07,DE,BMW,i4,Electric,Automatic,Franchise dealer,4,30741,132,2,True,51,30970
CAR-00598,2025-04-07,DE,Skoda,Enyaq,Electric,Manual,Private,3,27569,140,2,True,30,27590
CAR-00687,2025-04-07,AT,Skoda,Karoq,Petrol,Automatic,Independent dealer,9,149996,175,4,True,27,5220
CAR-02377,2025-04-08,DE,Volkswagen,ID.3,Diesel,Automatic,Private,3,59127,123,1,True,23,17960
CAR-02958,2025-04-08,AT,Audi,Q3,Electric,Automatic,Private,4,92879,117,1,True,115,16060
CAR-03179,2025-04-08,AT,Mercedes-Benz,E-Class,Hybrid,Manual,Franchise dealer,4,69030,142,2,True,56,26170
CAR-02651,2025-04-08,AT,Mercedes-Benz,A-Class,Hybrid,Automatic,Franchise dealer,13,246938,143,4,True,33,5240
CAR-00004,2025-04-08,DE,BMW,5 Series,Petrol,Manual,Private,7,96472,156,4,True,23,11980
CAR-02847,2025-04-08,DE,BMW,X3,Diesel,Automatic,Private,2,42772,187,2,True,29,35240
CAR-04359,2025-04-08,DE,Volkswagen,Passat,Diesel,Automatic,Independent dealer,5,95436,134,2,True,48,11920
CAR-00271,2025-04-09,DE,BMW,X1,Diesel,Automatic,Franchise dealer,2,33568,142,1,True,32,30080
CAR-00659,2025-04-09,AT,Audi,A4,Petrol,Automatic,Independent dealer,6,116195,155,2,True,18,11230
CAR-01655,2025-04-09,DE,Audi,A4,Petrol,Manual,Independent dealer,4,63286,90,3,True,29,15010
CAR-01497,2025-04-09,NL,Volkswagen,ID.4,Petrol,Automatic,Franchise dealer,3,52172,174,3,True,79,31820
CAR-01250,2025-04-10,DE,BMW,i4,Electric,Automatic,Independent dealer,3,78559,139,1,True,22,29820
CAR-04975,2025-04-10,DE,Audi,A3,Diesel,Automatic,Franchise dealer,1,5563,91,1,False,69,27190
CAR-01286,2025-04-10,AT,Audi,A3,Petrol,Automatic,Independent dealer,5,79130,157,3,True,55,11860
CAR-03369,2025-04-10,DE,Mercedes-Benz,C-Class,Diesel,Manual,Independent dealer,3,56312,96,2,True,84,22330
CAR-02819,2025-04-10,DE,Skoda,Superb,Electric,Automatic,Private,4,87450,208,1,True,112,19460
CAR-01444,2025-04-10,DE,BMW,5 Series,Petrol,Automatic,Private,1,32045,159,1,True,24,47680
CAR-00850,2025-04-10,DE,BMW,3 Series,Petrol,Automatic,Private,5,56557,165,2,True,53,19080
CAR-01493,2025-04-10,DE,Volkswagen,Golf,Petrol,Automatic,Independent dealer,8,123173,208,3,True,30,6120
CAR-03017,2025-04-10,DE,BMW,X1,Diesel,Automatic,Independent dealer,2,55107,93,1,True,43,21300
CAR-02838,2025-04-10,AT,Audi,Q5,Petrol,Automatic,Franchise dealer,5,87692,217,1,True,54,23080
CAR-04544,2025-04-10,DE,Audi,A4,Diesel,Automatic,Private,9,145822,202,4,True,81,6080
CAR-00762,2025-04-11,DE,BMW,i4,Petrol,Automatic,Independent dealer,10,161987,181,4,True,7,5910
CAR-04134,2025-04-11,DE,Mercedes-Benz,E-Class,Petrol,Automatic,Independent dealer,9,193165,176,4,True,29,7660
CAR-02920,2025-04-11,DE,Skoda,Enyaq,Diesel,Manual,Private,8,162845,149,4,True,20,5690
CAR-04521,2025-04-12,DE,Audi,e-tron,Electric,Automatic,Private,5,82568,129,3,True,12,22270
CAR-01158,2025-04-12,NL,Mercedes-Benz,GLA,Diesel,Automatic,Franchise dealer,11,216837,210,4,True,38,5270
CAR-00274,2025-04-12,DE,Volkswagen,Passat,Petrol,Manual,Independent dealer,3,72591,128,2,True,46,18770
CAR-02487,2025-04-12,DE,Volkswagen,ID.3,Hybrid,Automatic,Independent dealer,5,90133,118,4,True,44,13900
CAR-02643,2025-04-12,DE,Skoda,Superb,Petrol,Automatic,Franchise dealer,2,31789,152,1,False,49,26250
CAR-04266,2025-04-12,DE,Mercedes-Benz,EQE,Electric,Automatic,Independent dealer,3,69652,161,2,True,41,35980
CAR-01614,2025-04-12,DE,Volkswagen,ID.3,Diesel,Manual,Independent dealer,1,26199,152,1,True,25,30900
CAR-04356,2025-04-13,DE,Skoda,Enyaq,Petrol,Automatic,Independent dealer,1,24189,111,1,True,59,39240
CAR-01741,2025-04-13,DE,Audi,Q5,Petrol,Automatic,Franchise dealer,3,53384,117,1,True,47,34090
CAR-01643,2025-04-13,NL,BMW,i4,Hybrid,Automatic,Independent dealer,8,165307,198,3,True,54,10810
CAR-04291,2025-04-13,DE,BMW,X3,Hybrid,Manual,Franchise dealer,2,53509,87,2,True,90,36100
CAR-02261,2025-04-13,DE,Skoda,Superb,Hybrid,Manual,Independent dealer,2,40962,159,2,True,51,26360
CAR-01013,2025-04-14,DE,Skoda,Octavia,Diesel,Automatic,Private,3,60154,93,1,True,68,13210
CAR-01114,2025-04-14,DE,Skoda,Karoq,Hybrid,Automatic,Franchise dealer,3,70178,94,1,False,71,14750
CAR-03293,2025-04-14,DE,Mercedes-Benz,A-Class,Electric,Manual,Franchise dealer,4,86040,167,2,True,16,16280
CAR-02687,2025-04-14,DE,Volkswagen,Tiguan,Petrol,Automatic,Independent dealer,4,82227,70,1,True,63,12860
CAR-03970,2025-04-15,DE,Skoda,Enyaq,Diesel,Automatic,Franchise dealer,2,46680,162,2,True,61,28980
CAR-00220,2025-04-15,AT,Audi,A4,Hybrid,Manual,Independent dealer,6,122571,154,3,True,4,9840
CAR-01587,2025-04-15,DE,Mercedes-Benz,A-Class,Diesel,Automatic,Independent dealer,1,15628,152,1,True,133,34360
CAR-02941,2025-04-15,DE,Audi,Q3,Petrol,Automatic,Franchise dealer,7,123176,140,3,True,26,9920
CAR-03464,2025-04-15,DE,Volkswagen,ID.3,Petrol,Manual,Independent dealer,5,68962,171,2,True,17,14020
CAR-03385,2025-04-15,DE,Volkswagen,ID.4,Electric,Manual,Franchise dealer,1,37121,70,1,True,63,36950
CAR-02405,2025-04-15,DE,Audi,Q3,Electric,Automatic,Independent dealer,7,141020,188,2,True,55,9510
CAR-03280,2025-04-16,DE,Volkswagen,ID.3,Diesel,Automatic,Franchise dealer,2,13867,184,1,False,37,29070
CAR-04304,2025-04-16,DE,BMW,3 Series,Petrol,Automatic,Franchise dealer,3,45867,270,3,True,13,27770
CAR-04999,2025-04-16,DE,Volkswagen,Golf,Hybrid,Automatic,Franchise dealer,10,159894,110,5,True,57,5200
CAR-02468,2025-04-16,AT,Mercedes-Benz,E-Class,Diesel,Automatic,Independent dealer,4,100735,213,3,True,49,28780
CAR-00109,2025-04-17,DE,Skoda,Enyaq,Diesel,Automatic,Private,5,126553,93,1,True,72,10620
CAR-02660,2025-04-17,DE,Volkswagen,Tiguan,Hybrid,Manual,Private,2,38448,144,1,True,14,27100
CAR-01610,2025-04-17,DE,Audi,A4,Petrol,Automatic,Independent dealer,3,75199,187,1,True,60,27180
CAR-00015,2025-04-18,DE,Audi,Q5,Hybrid,Automatic,Private,1,20033,87,1,True,73,44020
CAR-03773,2025-04-18,DE,Volkswagen,Tiguan,Electric,Automatic,Independent dealer,7,116125,153,4,False,4,7620
CAR-00956,2025-04-18,AT,Volkswagen,Tiguan,Petrol,Automatic,Independent dealer,7,140325,163,4,True,60,9200
CAR-03587,2025-04-18,DE,Mercedes-Benz,E-Class,Diesel,Manual,Private,4,59743,201,1,True,72,23960
CAR-00179,2025-04-18,DE,Volkswagen,Passat,Diesel,Manual,Franchise dealer,2,46117,110,1,True,19,23840
CAR-03697,2025-04-18,NL,BMW,5 Series,Hybrid,Automatic,Independent dealer,11,204296,177,4,True,35,5410
CAR-04763,2025-04-18,DE,Mercedes-Benz,C-Class,Hybrid,Automatic,Independent dealer,8,88922,119,4,True,32,10700
CAR-01546,2025-04-19,DE,Audi,e-tron,Diesel,Manual,Independent dealer,8,163125,200,3,True,31,10340
CAR-01623,2025-04-19,DE,BMW,3 Series,Electric,Manual,Independent dealer,2,32722,153,1,True,21,31220
CAR-02278,2025-04-19,DE,Skoda,Octavia,Electric,Automatic,Franchise dealer,3,40745,187,2,True,56,22180
CAR-02788,2025-04-19,NL,Skoda,Superb,Electric,Automatic,Independent dealer,2,38650,70,1,True,30,28170
CAR-00597,2025-04-19,NL,Volkswagen,Passat,Petrol,Manual,Franchise dealer,4,64201,149,1,True,64,17250
CAR-04996,2025-04-19,DE,BMW,X1,Hybrid,Automatic,Private,3,51137,126,2,True,10,23000
CAR-01000,2025-04-20,DE,BMW,i4,Petrol,Automatic,Franchise dealer,1,18453,107,2,True,43,50810
CAR-02383,2025-04-20,DE,BMW,3 Series,Petrol,Manual,Private,2,46593,231,2,True,20,27170
CAR-00921,2025-04-20,DE,Volkswagen,ID.3,Hybrid,Manual,Franchise dealer,4,92082,97,2,True,27,14070
CAR-01449,2025-04-21,DE,BMW,i4,Hybrid,Automatic,Franchise dealer,9,188592,70,3,False,28,5630
CAR-04546,2025-04-21,DE,Skoda,Enyaq,Hybrid,Manual,Franchise dealer,3,69800,205,3,True,41,24230
CAR-04002,2025-04-21,DE,Skoda,Octavia,Petrol,Automatic,Independent dealer,2,48698,196,1,True,16,23790
CAR-01626,2025-04-21,DE,Audi,Q3,Electric,Automatic,Franchise dealer,9,146209,77,4,True,87,5210
CAR-01007,2025-04-21,DE,Audi,Q5,Petrol,Automatic,Franchise dealer,3,63163,155,3,True,13,34380
CAR-00979,2025-04-22,DE,BMW,X3,Petrol,Automatic,Independent dealer,5,119235,70,2,True,37,15120
CAR-04876,2025-04-22,DE,Audi,A3,Diesel,Automatic,Independent dealer,8,71042,134,2,True,36,7030
CAR-02535,2025-04-22,DE,Mercedes-Benz,EQE,Petrol,Manual,Independent dealer,6,100276,112,3,True,28,16020
CAR-01315,2025-04-22,DE,Volkswagen,ID.3,Diesel,Automatic,Franchise dealer,9,152474,153,4,True,72,5720
CAR-04294,2025-04-22,DE,Volkswagen,Passat,Diesel,Automatic,Independent dealer,2,38316,70,2,True,35,21010
CAR-03993,2025-04-23,DE,Audi,Q5,Electric,Automatic,Private,9,181804,187,4,False,46,5600
CAR-01067,2025-04-23,DE,Volkswagen,Passat,Diesel,Manual,Independent dealer,1,22562,129,2,True,52,34700
CAR-00408,2025-04-23,DE,BMW,5 Series,Electric,Automatic,Private,8,99841,214,4,True,28,11210
CAR-04279,2025-04-23,DE,Volkswagen,Golf,Hybrid,Automatic,Franchise dealer,6,96531,125,3,False,9,6940
CAR-01654,2025-04-24,DE,Skoda,Kodiaq,Petrol,Automatic,Independent dealer,5,93003,108,3,True,10,14100
CAR-00244,2025-04-24,DE,Volkswagen,Golf,Diesel,Manual,Franchise dealer,2,38119,156,1,False,21,18440
CAR-03957,2025-04-24,DE,Skoda,Kodiaq,Diesel,Automatic,Independent dealer,4,73730,92,1,True,50,16280
CAR-02336,2025-04-24,DE,Skoda,Enyaq,Petrol,Automatic,Franchise dealer,1,24914,133,1,True,46,38430
CAR-02442,2025-04-24,DE,BMW,i4,Petrol,Automatic,Franchise dealer,4,67409,70,1,True,46,20410
CAR-01776,2025-04-25,NL,Volkswagen,ID.3,Petrol,Automatic,Independent dealer,10,105081,90,3,True,91,6270
CAR-02356,2025-04-25,NL,Mercedes-Benz,EQE,Diesel,Automatic,Franchise dealer,4,92185,137,2,True,35,25180
CAR-03712,2025-04-25,DE,Skoda,Kodiaq,Hybrid,Automatic,Franchise dealer,7,138071,117,3,True,53,8630
CAR-04794,2025-04-25,DE,Audi,Q5,Petrol,Automatic,Independent dealer,4,78115,157,2,True,61,22680
CAR-04848,2025-04-25,DE,BMW,3 Series,Petrol,Automatic,Private,13,252656,174,4,True,34,5110
CAR-03049,2025-04-25,DE,Audi,A4,Electric,Automatic,Independent dealer,3,57100,143,1,True,114,24430
CAR-04774,2025-04-25,DE,BMW,X3,Diesel,Automatic,Private,9,179664,143,4,False,58,5480
CAR-04887,2025-04-26,DE,Volkswagen,Golf,Petrol,Automatic,Franchise dealer,6,142387,172,2,True,32,6780
CAR-00915,2025-04-26,DE,Skoda,Kodiaq,Diesel,Automatic,Franchise dealer,12,226332,146,5,True,35,6030
CAR-02061,2025-04-26,DE,Audi,A4,Diesel,Automatic,Independent dealer,9,160110,109,4,True,25,5670
CAR-03091,2025-04-26,NL,Skoda,Enyaq,Electric,Automatic,Franchise dealer,7,80770,199,4,False,57,10330
CAR-04336,2025-04-26,DE,BMW,X1,Petrol,Automatic,Independent dealer,4,81863,132,1,True,17,16810
CAR-01648,2025-04-27,DE,Skoda,Karoq,Petrol,Automatic,Independent dealer,4,27446,211,1,True,29,19110
CAR-02620,2025-04-27,AT,Skoda,Enyaq,Electric,Automatic,Private,5,81103,199,4,True,60,16710
CAR-04420,2025-04-27,DE,Audi,Q3,Electric,Automatic,Private,1,38714,178,1,True,35,38400
CAR-03673,2025-04-27,DE,Audi,A3,Diesel,Manual,Independent dealer,4,79774,202,1,True,29,16840
CAR-04976,2025-04-28,DE,Mercedes-Benz,E-Class,Petrol,Automatic,Franchise dealer,4,56611,116,2,True,53,29840
CAR-03068,2025-04-28,DE,Volkswagen,Tiguan,Hybrid,Manual,Franchise dealer,3,38793,120,1,False,48,21850
CAR-03594,2025-04-28,DE,BMW,i4,Diesel,Automatic,Independent dealer,13,280647,141,5,True,15,5850
CAR-01724,2025-04-28,DE,Mercedes-Benz,C-Class,Diesel,Automatic,Independent dealer,0,8767,70,1,True,44,44440
CAR-04993,2025-04-29,DE,Audi,A4,Petrol,Automatic,Independent dealer,11,216799,113,4,True,39,5790
CAR-03294,2025-04-29,DE,Mercedes-Benz,C-Class,Diesel,Manual,Independent dealer,5,89719,123,1,True,37,12280
CAR-02964,2025-04-29,NL,Audi,e-tron,Diesel,Automatic,Independent dealer,2,46752,73,1,True,46,36280
CAR-04823,2025-04-29,DE,Volkswagen,ID.3,Petrol,Automatic,Independent dealer,3,57620,106,2,True,43,20750
CAR-02209,2025-04-29,NL,BMW,X1,Diesel,Automatic,Franchise dealer,2,43813,102,1,True,52,28630
CAR-03482,2025-04-29,DE,Volkswagen,Golf,Diesel,Automatic,Franchise dealer,7,102809,99,1,True,21,5220
CAR-02540,2025-04-29,DE,Mercedes-Benz,EQE,Petrol,Manual,Franchise dealer,4,78810,98,2,True,34,24890
CAR-03045,2025-04-30,DE,Skoda,Octavia,Diesel,Automatic,Private,9,172363,208,4,True,27,5950
CAR-03848,2025-05-01,DE,Audi,Q3,Electric,Automatic,Private,3,40995,161,1,True,69,23290
CAR-00622,2025-05-01,AT,Skoda,Enyaq,Hybrid,Automatic,Franchise dealer,2,47987,155,2,True,27,34530
CAR-00063,2025-05-01,DE,Volkswagen,ID.4,Diesel,Automatic,Independent dealer,2,42740,128,1,True,29,30400
CAR-02509,2025-05-01,DE,Volkswagen,ID.4,Petrol,Automatic,Independent dealer,3,78398,107,2,True,79,22860
CAR-00570,2025-05-01,DE,Audi,Q5,Electric,Automatic,Independent dealer,7,138853,200,3,True,11,12080
